,主_数值攻击力,主_百分比攻击力,主_元素伤害,主_暴击率,主_暴击伤害,副_数值攻击力,副_百分比攻击力,副_暴击率,副_暴击伤害,主_百分比攻击力_次数,主_元素伤害_次数,主_暴击率_次数,主_暴击伤害_次数,副_数值攻击力_次数,副_百分比攻击力_次数,副_暴击率_次数,副_暴击伤害_次数,总_数值攻击力,总_百分比攻击力,总_元素伤害,总_暴击率,总_暴击伤害,期望伤害
12628,311,0.466,0.466,0.311,0.0,119.0,0.6000000000000001,0.363,0.792,1.0,1.0,1.0,0.0,7.0,12.0,11.0,12.0,430.0,1.342,0.466,0.871,1.292,7907.116627713601
15315,311,0.466,0.466,0.0,0.622,85.0,0.9500000000000001,0.462,0.264,1.0,1.0,0.0,1.0,5.0,19.0,14.0,4.0,396.0,1.6920000000000002,0.466,0.659,1.3860000000000001,7906.751713339201
8626,311,0.932,0.466,0.0,0.0,68.0,0.30000000000000004,0.759,0.5940000000000001,2.0,1.0,0.0,0.0,4.0,6.0,23.0,9.0,379.0,1.5080000000000002,0.466,0.956,1.094,7906.5875881888
12653,311,0.466,0.466,0.311,0.0,119.0,0.7000000000000001,0.231,0.924,1.0,1.0,1.0,0.0,7.0,14.0,7.0,14.0,430.0,1.4420000000000002,0.466,0.7390000000000001,1.424,7906.326440812802
16040,311,0.466,0.466,0.0,0.622,136.0,0.5,0.66,0.264,1.0,1.0,0.0,1.0,8.0,10.0,20.0,4.0,447.0,1.242,0.466,0.857,1.3860000000000001,7905.3967458336
13056,311,0.466,0.466,0.311,0.0,153.0,0.35000000000000003,0.363,0.99,1.0,1.0,1.0,0.0,9.0,7.0,11.0,15.0,464.0,1.092,0.466,0.871,1.49,7905.336936552
16054,311,0.466,0.466,0.0,0.622,136.0,0.55,0.5940000000000001,0.33,1.0,1.0,0.0,1.0,8.0,11.0,18.0,5.0,447.0,1.292,0.466,0.7910000000000001,1.452,7905.2373095376
8917,311,0.932,0.466,0.0,0.0,85.0,0.30000000000000004,0.6930000000000001,0.66,2.0,1.0,0.0,0.0,5.0,6.0,21.0,10.0,396.0,1.5080000000000002,0.466,0.8900000000000001,1.1600000000000001,7905.20515488
12652,311,0.466,0.466,0.311,0.0,119.0,0.7000000000000001,0.198,0.99,1.0,1.0,1.0,0.0,7.0,14.0,6.0,15.0,430.0,1.4420000000000002,0.466,0.706,1.49,7904.8009083120005
16052,311,0.466,0.466,0.0,0.622,136.0,0.55,0.528,0.462,1.0,1.0,0.0,1.0,8.0,11.0,16.0,7.0,447.0,1.292,0.466,0.7250000000000001,1.584,7904.751633119999
16035,311,0.466,0.466,0.0,0.622,136.0,0.5,0.495,0.5940000000000001,1.0,1.0,0.0,1.0,8.0,10.0,15.0,9.0,447.0,1.242,0.466,0.692,1.7160000000000002,7904.204324889601
9382,311,0.932,0.466,0.0,0.0,119.0,0.15000000000000002,0.462,1.1880000000000002,2.0,1.0,0.0,0.0,7.0,3.0,14.0,18.0,430.0,1.358,0.466,0.659,1.6880000000000002,7903.567900278402
15816,311,0.466,0.466,0.0,0.622,119.0,0.65,0.462,0.528,1.0,1.0,0.0,1.0,7.0,13.0,14.0,8.0,430.0,1.3920000000000001,0.466,0.659,1.65,7903.51031228
9209,311,0.932,0.466,0.0,0.0,102.0,0.35000000000000003,0.495,0.924,2.0,1.0,0.0,0.0,6.0,7.0,15.0,14.0,413.0,1.558,0.466,0.692,1.424,7902.883189145598
8680,311,0.932,0.466,0.0,0.0,68.0,0.45,0.363,1.1880000000000002,2.0,1.0,0.0,0.0,4.0,9.0,11.0,18.0,379.0,1.6580000000000001,0.466,0.56,1.6880000000000002,7902.854066176002
15001,311,0.466,0.466,0.0,0.622,68.0,0.9500000000000001,0.363,0.528,1.0,1.0,0.0,1.0,4.0,19.0,11.0,8.0,379.0,1.6920000000000002,0.466,0.56,1.65,7902.7122512
12801,311,0.466,0.466,0.311,0.0,136.0,0.35000000000000003,0.165,1.452,1.0,1.0,1.0,0.0,8.0,7.0,5.0,22.0,447.0,1.092,0.466,0.673,1.952,7902.398147212801
12845,311,0.466,0.466,0.311,0.0,136.0,0.45,0.396,0.8580000000000001,1.0,1.0,1.0,0.0,8.0,9.0,12.0,13.0,447.0,1.1920000000000002,0.466,0.9040000000000001,1.358,7902.361457337602
12396,311,0.466,0.466,0.311,0.0,102.0,0.8,0.132,1.056,1.0,1.0,1.0,0.0,6.0,16.0,4.0,16.0,413.0,1.542,0.466,0.64,1.556,7902.274609151999
11672,311,0.466,0.466,0.311,0.0,68.0,0.45,0.561,0.792,1.0,1.0,1.0,0.0,4.0,9.0,17.0,12.0,379.0,1.1920000000000002,0.466,1.0690000000000002,1.292,7902.217329599999
12137,311,0.466,0.466,0.311,0.0,85.0,0.9500000000000001,0.198,0.792,1.0,1.0,1.0,0.0,5.0,19.0,6.0,12.0,396.0,1.6920000000000002,0.466,0.706,1.292,7901.7019684416
16199,311,0.466,0.466,0.0,0.622,153.0,0.25,0.759,0.33,1.0,1.0,0.0,1.0,9.0,5.0,23.0,5.0,464.0,0.992,0.466,0.956,1.452,7900.9940429056005
8720,311,0.932,0.466,0.0,0.0,68.0,0.55,0.396,0.99,2.0,1.0,0.0,0.0,4.0,11.0,12.0,15.0,379.0,1.7580000000000002,0.466,0.593,1.49,7900.670529544
12820,311,0.466,0.466,0.311,0.0,136.0,0.4,0.165,1.3860000000000001,1.0,1.0,1.0,0.0,8.0,8.0,5.0,21.0,447.0,1.1420000000000001,0.466,0.673,1.8860000000000001,7900.393324190401
8972,311,0.932,0.466,0.0,0.0,85.0,0.45,0.42900000000000005,0.99,2.0,1.0,0.0,0.0,5.0,9.0,13.0,15.0,396.0,1.6580000000000001,0.466,0.6260000000000001,1.49,7900.0770692880005
13052,311,0.466,0.466,0.311,0.0,153.0,0.35000000000000003,0.231,1.254,1.0,1.0,1.0,0.0,9.0,7.0,7.0,19.0,464.0,1.092,0.466,0.7390000000000001,1.754,7899.887329012801
16251,311,0.466,0.466,0.0,0.622,153.0,0.4,0.5940000000000001,0.462,1.0,1.0,0.0,1.0,9.0,8.0,18.0,7.0,464.0,1.1420000000000001,0.466,0.7910000000000001,1.584,7899.675079187202
8648,311,0.932,0.466,0.0,0.0,68.0,0.35000000000000003,0.726,0.5940000000000001,2.0,1.0,0.0,0.0,4.0,7.0,22.0,9.0,379.0,1.558,0.466,0.923,1.094,7899.649299870401
15833,311,0.466,0.466,0.0,0.622,119.0,0.7000000000000001,0.561,0.264,1.0,1.0,0.0,1.0,7.0,14.0,17.0,4.0,430.0,1.4420000000000002,0.466,0.758,1.3860000000000001,7899.5925246224015
9210,311,0.932,0.466,0.0,0.0,102.0,0.35000000000000003,0.528,0.8580000000000001,2.0,1.0,0.0,0.0,6.0,7.0,16.0,13.0,413.0,1.558,0.466,0.7250000000000001,1.358,7899.46793456
16192,311,0.466,0.466,0.0,0.622,153.0,0.25,0.528,0.792,1.0,1.0,0.0,1.0,9.0,5.0,16.0,12.0,464.0,0.992,0.466,0.7250000000000001,1.9140000000000001,7899.465530320002
12510,311,0.466,0.466,0.311,0.0,119.0,0.30000000000000004,0.132,1.6500000000000001,1.0,1.0,1.0,0.0,7.0,6.0,4.0,25.0,430.0,1.042,0.466,0.64,2.1500000000000004,7899.2372448
15831,311,0.466,0.466,0.0,0.622,119.0,0.7000000000000001,0.495,0.396,1.0,1.0,0.0,1.0,7.0,14.0,15.0,6.0,430.0,1.4420000000000002,0.466,0.692,1.518,7899.084013788799
12501,311,0.466,0.466,0.311,0.0,119.0,0.25,0.528,0.924,1.0,1.0,1.0,0.0,7.0,5.0,16.0,14.0,430.0,0.992,0.466,1.036,1.424,7898.9065152
16179,311,0.466,0.466,0.0,0.622,153.0,0.2,0.792,0.33,1.0,1.0,0.0,1.0,9.0,4.0,24.0,5.0,464.0,0.9420000000000001,0.466,0.9890000000000001,1.452,7898.8178667664015
12781,311,0.466,0.466,0.311,0.0,136.0,0.30000000000000004,0.165,1.518,1.0,1.0,1.0,0.0,8.0,6.0,5.0,23.0,447.0,1.042,0.466,0.673,2.018,7898.542459315198
12135,311,0.466,0.466,0.311,0.0,85.0,0.9500000000000001,0.132,0.924,1.0,1.0,1.0,0.0,5.0,19.0,4.0,14.0,396.0,1.6920000000000002,0.466,0.64,1.424,7898.429138688
13072,311,0.466,0.466,0.311,0.0,153.0,0.4,0.29700000000000004,1.056,1.0,1.0,1.0,0.0,9.0,8.0,9.0,16.0,464.0,1.1420000000000001,0.466,0.8050000000000002,1.556,7898.398757304001
12791,311,0.466,0.466,0.311,0.0,136.0,0.30000000000000004,0.495,0.8580000000000001,1.0,1.0,1.0,0.0,8.0,6.0,15.0,13.0,447.0,1.042,0.466,1.0030000000000001,1.358,7898.160614399999
9409,311,0.932,0.466,0.0,0.0,119.0,0.2,0.5940000000000001,0.8580000000000001,2.0,1.0,0.0,0.0,7.0,4.0,18.0,13.0,430.0,1.4080000000000001,0.466,0.7910000000000001,1.358,7897.422778945602
16171,311,0.466,0.466,0.0,0.622,153.0,0.2,0.528,0.8580000000000001,1.0,1.0,0.0,1.0,9.0,4.0,16.0,13.0,464.0,0.9420000000000001,0.466,0.7250000000000001,1.98,7897.1058274000015
12875,311,0.466,0.466,0.311,0.0,136.0,0.55,0.29700000000000004,0.924,1.0,1.0,1.0,0.0,8.0,11.0,9.0,14.0,447.0,1.292,0.466,0.8050000000000002,1.424,7897.098550176
13071,311,0.466,0.466,0.311,0.0,153.0,0.4,0.264,1.122,1.0,1.0,1.0,0.0,9.0,8.0,8.0,17.0,464.0,1.1420000000000001,0.466,0.772,1.622,7897.010231299201
16218,311,0.466,0.466,0.0,0.622,153.0,0.30000000000000004,0.726,0.33,1.0,1.0,0.0,1.0,9.0,6.0,22.0,5.0,464.0,1.042,0.466,0.923,1.452,7896.848182004797
12621,311,0.466,0.466,0.311,0.0,119.0,0.6000000000000001,0.132,1.254,1.0,1.0,1.0,0.0,7.0,12.0,4.0,19.0,430.0,1.342,0.466,0.64,1.754,7896.803637888
16212,311,0.466,0.466,0.0,0.622,153.0,0.30000000000000004,0.528,0.726,1.0,1.0,0.0,1.0,9.0,6.0,16.0,11.0,464.0,1.042,0.466,0.7250000000000001,1.8479999999999999,7895.51190424
12389,311,0.466,0.466,0.311,0.0,102.0,0.75,0.33,0.726,1.0,1.0,1.0,0.0,6.0,15.0,10.0,11.0,413.0,1.492,0.466,0.8380000000000001,1.226,7893.438115886402
12872,311,0.466,0.466,0.311,0.0,136.0,0.55,0.198,1.122,1.0,1.0,1.0,0.0,8.0,11.0,6.0,17.0,447.0,1.292,0.466,0.706,1.622,7892.7274624176
12838,311,0.466,0.466,0.311,0.0,136.0,0.45,0.165,1.32,1.0,1.0,1.0,0.0,8.0,9.0,5.0,20.0,447.0,1.1920000000000002,0.466,0.673,1.82,7892.527990248001
11819,311,0.466,0.466,0.311,0.0,68.0,0.9,0.363,0.5940000000000001,1.0,1.0,1.0,0.0,4.0,18.0,11.0,9.0,379.0,1.6420000000000001,0.466,0.871,1.094,7892.4793413312
16252,311,0.466,0.466,0.0,0.622,153.0,0.4,0.627,0.396,1.0,1.0,0.0,1.0,9.0,8.0,19.0,6.0,464.0,1.1420000000000001,0.466,0.8240000000000001,1.518,7892.269607161601
9171,311,0.932,0.466,0.0,0.0,102.0,0.25,0.66,0.726,2.0,1.0,0.0,0.0,6.0,5.0,20.0,11.0,413.0,1.458,0.466,0.857,1.226,7892.138266462402
16250,311,0.466,0.466,0.0,0.622,153.0,0.4,0.561,0.528,1.0,1.0,0.0,1.0,9.0,8.0,17.0,8.0,464.0,1.1420000000000001,0.466,0.758,1.65,7891.806765160001
15499,311,0.466,0.466,0.0,0.622,102.0,0.55,0.396,0.8580000000000001,1.0,1.0,0.0,1.0,6.0,11.0,12.0,13.0,413.0,1.292,0.466,0.593,1.98,7891.090700391999
12654,311,0.466,0.466,0.311,0.0,119.0,0.7000000000000001,0.264,0.8580000000000001,1.0,1.0,1.0,0.0,7.0,14.0,8.0,13.0,430.0,1.4420000000000002,0.466,0.772,1.358,7891.071115804801
15516,311,0.466,0.466,0.0,0.622,102.0,0.6000000000000001,0.396,0.792,1.0,1.0,0.0,1.0,6.0,12.0,12.0,12.0,413.0,1.342,0.466,0.593,1.9140000000000001,7889.8845189856
15023,311,0.466,0.466,0.0,0.622,68.0,1.05,0.396,0.33,1.0,1.0,0.0,1.0,4.0,21.0,12.0,5.0,379.0,1.792,0.466,0.593,1.452,7889.636564436799
8951,311,0.932,0.466,0.0,0.0,85.0,0.4,0.396,1.122,2.0,1.0,0.0,0.0,5.0,8.0,12.0,17.0,396.0,1.608,0.466,0.593,1.622,7889.624898595201
15928,311,0.466,0.466,0.0,0.622,136.0,0.2,0.8250000000000001,0.33,1.0,1.0,0.0,1.0,8.0,4.0,25.0,5.0,447.0,0.9420000000000001,0.466,1.022,1.452,7889.498313600001
13226,311,0.466,0.466,0.311,0.0,170.0,0.2,0.33,1.1880000000000002,1.0,1.0,1.0,0.0,10.0,4.0,10.0,18.0,481.0,0.9420000000000001,0.466,0.8380000000000001,1.6880000000000002,7889.3312881152015
9186,311,0.932,0.466,0.0,0.0,102.0,0.30000000000000004,0.42900000000000005,1.122,2.0,1.0,0.0,0.0,6.0,6.0,13.0,17.0,413.0,1.5080000000000002,0.466,0.6260000000000001,1.622,7889.2002969104005
12118,311,0.466,0.466,0.311,0.0,85.0,0.8500000000000001,0.33,0.66,1.0,1.0,1.0,0.0,5.0,17.0,10.0,10.0,396.0,1.592,0.466,0.8380000000000001,1.1600000000000001,7889.149851264001
9208,311,0.932,0.466,0.0,0.0,102.0,0.35000000000000003,0.462,0.99,2.0,1.0,0.0,0.0,6.0,7.0,14.0,15.0,413.0,1.558,0.466,0.659,1.49,7888.959458912
12760,311,0.466,0.466,0.311,0.0,136.0,0.25,0.165,1.584,1.0,1.0,1.0,0.0,8.0,5.0,5.0,24.0,447.0,0.992,0.466,0.673,2.084,7888.8262604976
15093,311,0.466,0.466,0.0,0.622,85.0,0.30000000000000004,0.396,1.254,1.0,1.0,0.0,1.0,5.0,6.0,12.0,19.0,396.0,1.042,0.466,0.593,2.376,7888.769885174398
15749,311,0.466,0.466,0.0,0.622,119.0,0.45,0.42900000000000005,0.8580000000000001,1.0,1.0,0.0,1.0,7.0,9.0,13.0,13.0,430.0,1.1920000000000002,0.466,0.6260000000000001,1.98,7888.579049504002
15314,311,0.466,0.466,0.0,0.622,85.0,0.9500000000000001,0.42900000000000005,0.33,1.0,1.0,0.0,1.0,5.0,19.0,13.0,5.0,396.0,1.6920000000000002,0.466,0.6260000000000001,1.452,7888.478413881601
15767,311,0.466,0.466,0.0,0.622,119.0,0.5,0.42900000000000005,0.792,1.0,1.0,0.0,1.0,7.0,10.0,13.0,12.0,430.0,1.242,0.466,0.6260000000000001,1.9140000000000001,7888.056120267202
8740,311,0.932,0.466,0.0,0.0,68.0,0.6000000000000001,0.462,0.792,2.0,1.0,0.0,0.0,4.0,12.0,14.0,12.0,379.0,1.808,0.466,0.659,1.292,7887.9889985776
8669,311,0.932,0.466,0.0,0.0,68.0,0.4,0.6930000000000001,0.5940000000000001,2.0,1.0,0.0,0.0,4.0,8.0,21.0,9.0,379.0,1.608,0.466,0.8900000000000001,1.094,7887.947713672002
8938,311,0.932,0.466,0.0,0.0,85.0,0.35000000000000003,0.66,0.66,2.0,1.0,0.0,0.0,5.0,7.0,20.0,10.0,396.0,1.558,0.466,0.857,1.1600000000000001,7887.863700144
16406,311,0.466,0.466,0.0,0.622,170.0,0.2,0.66,0.528,1.0,1.0,0.0,1.0,10.0,4.0,20.0,8.0,481.0,0.9420000000000001,0.466,0.857,1.65,7887.71718224
12193,311,0.466,0.466,0.311,0.0,102.0,0.2,0.561,0.99,1.0,1.0,1.0,0.0,6.0,4.0,17.0,15.0,413.0,0.9420000000000001,0.466,1.0690000000000002,1.49,7887.6546720000015
16405,311,0.466,0.466,0.0,0.622,170.0,0.2,0.627,0.5940000000000001,1.0,1.0,0.0,1.0,10.0,4.0,19.0,9.0,481.0,0.9420000000000001,0.466,0.8240000000000001,1.7160000000000002,7887.501532467201
12861,311,0.466,0.466,0.311,0.0,136.0,0.5,0.363,0.8580000000000001,1.0,1.0,1.0,0.0,8.0,10.0,11.0,13.0,447.0,1.242,0.466,0.871,1.358,7887.3875761824
15481,311,0.466,0.466,0.0,0.622,102.0,0.5,0.396,0.924,1.0,1.0,0.0,1.0,6.0,10.0,12.0,14.0,413.0,1.242,0.466,0.593,2.0460000000000003,7887.1330140784
12651,311,0.466,0.466,0.311,0.0,119.0,0.7000000000000001,0.165,1.056,1.0,1.0,1.0,0.0,7.0,14.0,5.0,16.0,430.0,1.4420000000000002,0.466,0.673,1.556,7886.494518302401
16236,311,0.466,0.466,0.0,0.622,153.0,0.35000000000000003,0.6930000000000001,0.33,1.0,1.0,0.0,1.0,9.0,7.0,21.0,5.0,464.0,1.092,0.466,0.8900000000000001,1.452,7886.380284064
15589,311,0.466,0.466,0.0,0.622,102.0,0.8500000000000001,0.495,0.264,1.0,1.0,0.0,1.0,6.0,17.0,15.0,4.0,413.0,1.592,0.466,0.692,1.3860000000000001,7886.0973835936
8976,311,0.932,0.466,0.0,0.0,85.0,0.45,0.561,0.726,2.0,1.0,0.0,0.0,5.0,9.0,17.0,11.0,396.0,1.6580000000000001,0.466,0.758,1.226,7886.0487651696
15302,311,0.466,0.466,0.0,0.622,85.0,0.9,0.396,0.462,1.0,1.0,0.0,1.0,5.0,18.0,12.0,7.0,396.0,1.6420000000000001,0.466,0.593,1.584,7886.000475129601
12642,311,0.466,0.466,0.311,0.0,119.0,0.65,0.33,0.792,1.0,1.0,1.0,0.0,7.0,13.0,10.0,12.0,430.0,1.3920000000000001,0.466,0.8380000000000001,1.292,7885.888477420802
15575,311,0.466,0.466,0.0,0.622,102.0,0.8,0.42900000000000005,0.462,1.0,1.0,0.0,1.0,6.0,16.0,13.0,7.0,413.0,1.542,0.466,0.6260000000000001,1.584,7885.4235185152
16231,311,0.466,0.466,0.0,0.622,153.0,0.35000000000000003,0.528,0.66,1.0,1.0,0.0,1.0,9.0,7.0,16.0,10.0,464.0,1.092,0.466,0.7250000000000001,1.782,7885.24494916
12410,311,0.466,0.466,0.311,0.0,102.0,0.8500000000000001,0.198,0.8580000000000001,1.0,1.0,1.0,0.0,6.0,17.0,6.0,13.0,413.0,1.592,0.466,0.706,1.358,7884.6321588144
13073,311,0.466,0.466,0.311,0.0,153.0,0.4,0.33,0.99,1.0,1.0,1.0,0.0,9.0,8.0,10.0,15.0,464.0,1.1420000000000001,0.466,0.8380000000000001,1.49,7884.513497256
9388,311,0.932,0.466,0.0,0.0,119.0,0.15000000000000002,0.66,0.792,2.0,1.0,0.0,0.0,7.0,3.0,20.0,12.0,430.0,1.358,0.466,0.857,1.292,7884.306528548802
15730,311,0.466,0.466,0.0,0.622,119.0,0.4,0.42900000000000005,0.924,1.0,1.0,0.0,1.0,7.0,8.0,13.0,14.0,430.0,1.1420000000000001,0.466,0.6260000000000001,2.0460000000000003,7883.650745700803
15532,311,0.466,0.466,0.0,0.622,102.0,0.65,0.396,0.726,1.0,1.0,0.0,1.0,6.0,13.0,12.0,11.0,413.0,1.3920000000000001,0.466,0.593,1.8479999999999999,7883.514469859199
13227,311,0.466,0.466,0.311,0.0,170.0,0.2,0.363,1.122,1.0,1.0,1.0,0.0,10.0,4.0,11.0,17.0,481.0,0.9420000000000001,0.466,0.871,1.622,7883.508744249601
12409,311,0.466,0.466,0.311,0.0,102.0,0.8500000000000001,0.165,0.924,1.0,1.0,1.0,0.0,6.0,17.0,5.0,14.0,413.0,1.592,0.466,0.673,1.424,7883.038123065601
8725,311,0.932,0.466,0.0,0.0,68.0,0.55,0.561,0.66,2.0,1.0,0.0,0.0,4.0,11.0,17.0,10.0,379.0,1.7580000000000002,0.466,0.758,1.1600000000000001,7882.676042176
8739,311,0.932,0.466,0.0,0.0,68.0,0.6000000000000001,0.42900000000000005,0.8580000000000001,2.0,1.0,0.0,0.0,4.0,12.0,13.0,13.0,379.0,1.808,0.466,0.6260000000000001,1.358,7882.3651528336
15784,311,0.466,0.466,0.0,0.622,119.0,0.55,0.42900000000000005,0.726,1.0,1.0,0.0,1.0,7.0,11.0,13.0,11.0,430.0,1.292,0.466,0.6260000000000001,1.8479999999999999,7882.081957990399
16055,311,0.466,0.466,0.0,0.622,136.0,0.55,0.627,0.264,1.0,1.0,0.0,1.0,8.0,11.0,19.0,4.0,447.0,1.292,0.466,0.8240000000000001,1.3860000000000001,7881.4391650752
14814,311,0.466,0.466,0.0,0.622,68.0,0.4,0.363,1.254,1.0,1.0,0.0,1.0,4.0,8.0,11.0,19.0,379.0,1.1420000000000001,0.466,0.56,2.376,7881.415094528002
13225,311,0.466,0.466,0.311,0.0,170.0,0.2,0.29700000000000004,1.254,1.0,1.0,1.0,0.0,10.0,4.0,9.0,19.0,481.0,0.9420000000000001,0.466,0.8050000000000002,1.754,7880.920946976002
16051,311,0.466,0.466,0.0,0.622,136.0,0.55,0.495,0.528,1.0,1.0,0.0,1.0,8.0,11.0,15.0,8.0,447.0,1.292,0.466,0.692,1.65,7880.467812239998
13070,311,0.466,0.466,0.311,0.0,153.0,0.4,0.231,1.1880000000000002,1.0,1.0,1.0,0.0,9.0,8.0,7.0,18.0,464.0,1.1420000000000001,0.466,0.7390000000000001,1.6880000000000002,7880.347919241602
12489,311,0.466,0.466,0.311,0.0,119.0,0.25,0.132,1.7160000000000002,1.0,1.0,1.0,0.0,7.0,5.0,4.0,26.0,430.0,0.992,0.466,0.64,2.216,7880.136836352
15231,311,0.466,0.466,0.0,0.622,85.0,0.65,0.363,0.8580000000000001,1.0,1.0,0.0,1.0,5.0,13.0,11.0,13.0,396.0,1.3920000000000001,0.466,0.56,1.98,7879.617239040001
15356,311,0.466,0.466,0.0,0.622,102.0,0.2,0.42900000000000005,1.254,1.0,1.0,0.0,1.0,6.0,4.0,13.0,19.0,413.0,0.9420000000000001,0.466,0.6260000000000001,2.376,7879.342541132802
12855,311,0.466,0.466,0.311,0.0,136.0,0.5,0.165,1.254,1.0,1.0,1.0,0.0,8.0,10.0,5.0,19.0,447.0,1.242,0.466,0.673,1.754,7878.802145385601
9211,311,0.932,0.466,0.0,0.0,102.0,0.35000000000000003,0.561,0.792,2.0,1.0,0.0,0.0,6.0,7.0,17.0,12.0,413.0,1.558,0.466,0.758,1.292,7878.713695155199
8700,311,0.932,0.466,0.0,0.0,68.0,0.5,0.363,1.122,2.0,1.0,0.0,0.0,4.0,10.0,11.0,17.0,379.0,1.708,0.466,0.56,1.622,7878.593009344002
13020,311,0.466,0.466,0.311,0.0,153.0,0.25,0.462,0.924,1.0,1.0,1.0,0.0,9.0,5.0,14.0,14.0,464.0,0.992,0.466,0.97,1.424,7878.390584064
15247,311,0.466,0.466,0.0,0.622,85.0,0.7000000000000001,0.363,0.792,1.0,1.0,0.0,1.0,5.0,14.0,11.0,12.0,396.0,1.4420000000000002,0.466,0.56,1.9140000000000001,7878.193975872
15462,311,0.466,0.466,0.0,0.622,102.0,0.45,0.396,0.99,1.0,1.0,0.0,1.0,6.0,9.0,12.0,15.0,413.0,1.1920000000000002,0.466,0.593,2.112,7878.011460044801
11610,311,0.466,0.466,0.311,0.0,68.0,0.30000000000000004,0.5940000000000001,0.924,1.0,1.0,1.0,0.0,4.0,6.0,18.0,14.0,379.0,1.042,0.466,1.102,1.424,7877.585011199998
11951,311,0.466,0.466,0.311,0.0,85.0,0.35000000000000003,0.561,0.8580000000000001,1.0,1.0,1.0,0.0,5.0,7.0,17.0,13.0,396.0,1.092,0.466,1.0690000000000002,1.358,7877.419646400001
9405,311,0.932,0.466,0.0,0.0,119.0,0.2,0.462,1.122,2.0,1.0,0.0,0.0,7.0,4.0,14.0,17.0,430.0,1.4080000000000001,0.466,0.659,1.622,7877.3192042896
15588,311,0.466,0.466,0.0,0.622,102.0,0.8500000000000001,0.462,0.33,1.0,1.0,0.0,1.0,6.0,17.0,14.0,5.0,413.0,1.592,0.466,0.659,1.452,7877.064514350401
12012,311,0.466,0.466,0.311,0.0,85.0,0.5,0.528,0.726,1.0,1.0,1.0,0.0,5.0,10.0,16.0,11.0,396.0,1.242,0.466,1.036,1.226,7876.9921608
14727,311,0.466,0.466,0.0,0.622,68.0,0.2,0.396,1.452,1.0,1.0,0.0,1.0,4.0,4.0,12.0,22.0,379.0,0.9420000000000001,0.466,0.593,2.574,7876.9781423216
13039,311,0.466,0.466,0.311,0.0,153.0,0.30000000000000004,0.42900000000000005,0.924,1.0,1.0,1.0,0.0,9.0,6.0,13.0,14.0,464.0,1.042,0.466,0.937,1.424,7876.911997574399
12636,311,0.466,0.466,0.311,0.0,119.0,0.65,0.132,1.1880000000000002,1.0,1.0,1.0,0.0,7.0,13.0,4.0,18.0,430.0,1.3920000000000001,0.466,0.64,1.6880000000000002,7876.892027136002
12138,311,0.466,0.466,0.311,0.0,85.0,0.9500000000000001,0.231,0.726,1.0,1.0,1.0,0.0,5.0,19.0,7.0,11.0,396.0,1.6920000000000002,0.466,0.7390000000000001,1.226,7876.337537851201
15214,311,0.466,0.466,0.0,0.622,85.0,0.6000000000000001,0.363,0.924,1.0,1.0,0.0,1.0,5.0,12.0,11.0,14.0,396.0,1.342,0.466,0.56,2.0460000000000003,7876.163999808001
15012,311,0.466,0.466,0.0,0.622,68.0,1.0,0.363,0.462,1.0,1.0,0.0,1.0,4.0,20.0,11.0,7.0,379.0,1.742,0.466,0.56,1.584,7875.389341952002
8741,311,0.932,0.466,0.0,0.0,68.0,0.6000000000000001,0.495,0.726,2.0,1.0,0.0,0.0,4.0,12.0,15.0,11.0,379.0,1.808,0.466,0.692,1.226,7875.0541533664
11731,311,0.466,0.466,0.311,0.0,68.0,0.6000000000000001,0.528,0.66,1.0,1.0,1.0,0.0,4.0,12.0,16.0,10.0,379.0,1.342,0.466,1.036,1.1600000000000001,7874.601408000001
16407,311,0.466,0.466,0.0,0.622,170.0,0.2,0.6930000000000001,0.462,1.0,1.0,0.0,1.0,10.0,4.0,21.0,7.0,481.0,0.9420000000000001,0.466,0.8900000000000001,1.584,7873.699947008002
15830,311,0.466,0.466,0.0,0.622,119.0,0.7000000000000001,0.462,0.462,1.0,1.0,0.0,1.0,7.0,14.0,14.0,7.0,430.0,1.4420000000000002,0.466,0.659,1.584,7873.658472108799
11848,311,0.466,0.466,0.311,0.0,68.0,1.05,0.231,0.66,1.0,1.0,1.0,0.0,4.0,21.0,7.0,10.0,379.0,1.792,0.466,0.7390000000000001,1.1600000000000001,7873.543882512
15710,311,0.466,0.466,0.0,0.622,119.0,0.35000000000000003,0.42900000000000005,0.99,1.0,1.0,0.0,1.0,7.0,7.0,13.0,15.0,430.0,1.092,0.466,0.6260000000000001,2.112,7873.271208857603
12739,311,0.466,0.466,0.311,0.0,136.0,0.2,0.165,1.6500000000000001,1.0,1.0,1.0,0.0,8.0,4.0,5.0,25.0,447.0,0.9420000000000001,0.466,0.673,2.1500000000000004,7873.2495507600015
9116,311,0.932,0.466,0.0,0.0,102.0,0.15000000000000002,0.396,1.3860000000000001,2.0,1.0,0.0,0.0,6.0,3.0,12.0,21.0,413.0,1.358,0.466,0.593,1.8860000000000001,7873.244785673601
16404,311,0.466,0.466,0.0,0.622,170.0,0.2,0.5940000000000001,0.66,1.0,1.0,0.0,1.0,10.0,4.0,18.0,10.0,481.0,0.9420000000000001,0.466,0.7910000000000001,1.782,7873.052997689601
11830,311,0.466,0.466,0.311,0.0,68.0,0.9500000000000001,0.33,0.5940000000000001,1.0,1.0,1.0,0.0,4.0,19.0,10.0,9.0,379.0,1.6920000000000002,0.466,0.8380000000000001,1.094,7873.023683553601
