,主_数值攻击力,主_百分比攻击力,主_元素伤害,主_暴击率,主_暴击伤害,副_数值攻击力,副_百分比攻击力,副_暴击率,副_暴击伤害,主_百分比攻击力_次数,主_元素伤害_次数,主_暴击率_次数,主_暴击伤害_次数,副_数值攻击力_次数,副_百分比攻击力_次数,副_暴击率_次数,副_暴击伤害_次数,总_数值攻击力,总_百分比攻击力,总_元素伤害,总_暴击率,总_暴击伤害,总_额外增伤,期望伤害,总攻击力倍数,暴击率推导的总攻击力倍数
3113,311,0.932,0.0,0.311,0.0,102.0,0.15000000000000002,0.165,1.782,2.0,0.0,1.0,0.0,6.0,3.0,5.0,27.0,413.0,1.082,0.0,0.802,2.282,0.42000000000000004,7700.9036399875185,2.65402216066482,2.166670922693267
9643,311,0.932,0.466,0.0,0.0,136.0,0.2,0.165,1.6500000000000001,2.0,1.0,0.0,0.0,8.0,4.0,5.0,25.0,447.0,1.1320000000000001,0.466,0.49100000000000005,2.1500000000000004,0.886,7700.8130119936,2.7511135734072023,2.2941815071283096
10024,311,0.932,0.466,0.0,0.0,153.0,0.65,0.363,0.5940000000000001,2.0,1.0,0.0,0.0,9.0,13.0,11.0,9.0,464.0,1.582,0.466,0.6890000000000001,1.094,0.886,7700.773780673905,3.224659279778393,2.150327895500726
9609,311,0.932,0.466,0.0,0.0,119.0,0.8500000000000001,0.33,0.528,2.0,1.0,0.0,0.0,7.0,17.0,10.0,8.0,430.0,1.782,0.466,0.656,1.028,0.886,7700.765267284994,3.3775678670360114,2.155656585365854
14136,311,0.466,0.466,0.311,0.0,255.0,0.4,0.198,0.8580000000000001,1.0,1.0,1.0,0.0,15.0,8.0,6.0,13.0,566.0,0.8660000000000001,0.466,0.8350000000000001,1.358,0.886,7700.058654918963,2.6499335180055406,2.179379640718563
17222,311,0.466,0.466,0.0,0.622,238.0,0.6000000000000001,0.396,0.264,1.0,1.0,0.0,1.0,14.0,12.0,12.0,4.0,549.0,1.066,0.466,0.722,1.3860000000000001,0.886,7700.002623413024,2.8263878116343486,2.1500715789473683
8805,311,0.932,0.466,0.0,0.0,68.0,0.8,0.561,0.33,2.0,1.0,0.0,0.0,4.0,16.0,17.0,5.0,379.0,1.7320000000000002,0.466,0.8870000000000001,0.8300000000000001,0.886,7699.981177058241,3.2569307479224374,2.2050607440811727
9766,311,0.932,0.466,0.0,0.0,136.0,0.5,0.561,0.462,2.0,1.0,0.0,0.0,8.0,10.0,17.0,7.0,447.0,1.432,0.466,0.8870000000000001,0.962,0.886,7699.837852253536,3.051113573407202,2.2050607440811727
2926,311,0.932,0.0,0.311,0.0,85.0,0.35000000000000003,0.132,1.6500000000000001,2.0,0.0,1.0,0.0,5.0,7.0,4.0,25.0,396.0,1.282,0.0,0.769,2.1500000000000004,0.42000000000000004,7699.803276228002,2.830476454293629,2.157176488946684
13764,311,0.466,0.466,0.311,0.0,204.0,0.75,0.165,0.66,1.0,1.0,1.0,0.0,12.0,15.0,5.0,10.0,515.0,1.216,0.466,0.802,1.1600000000000001,0.886,7699.659396791041,2.929296398891967,2.166670922693267
2988,311,0.932,0.0,0.311,0.0,85.0,0.5,0.198,1.32,2.0,0.0,1.0,0.0,5.0,10.0,6.0,20.0,396.0,1.432,0.0,0.8350000000000001,1.82,0.42000000000000004,7699.456562496,2.980476454293629,2.179379640718563
10070,311,0.932,0.466,0.0,0.0,170.0,0.15000000000000002,0.198,1.518,2.0,1.0,0.0,0.0,10.0,3.0,6.0,23.0,481.0,1.082,0.466,0.524,2.018,0.886,7699.340020585408,2.7482049861495845,2.246861679389313
3134,311,0.932,0.0,0.311,0.0,102.0,0.2,0.165,1.7160000000000002,2.0,0.0,1.0,0.0,6.0,4.0,5.0,26.0,413.0,1.1320000000000001,0.0,0.802,2.216,0.42000000000000004,7699.241622389761,2.7040221606648203,2.166670922693267
9594,311,0.932,0.466,0.0,0.0,119.0,0.8,0.165,0.924,2.0,1.0,0.0,0.0,7.0,16.0,5.0,14.0,430.0,1.7320000000000002,0.466,0.49100000000000005,1.424,0.886,7699.210928804096,3.327567867036011,2.2941815071283096
12392,311,0.466,0.466,0.311,0.0,102.0,0.75,0.42900000000000005,0.528,1.0,1.0,1.0,0.0,6.0,15.0,13.0,8.0,413.0,1.216,0.466,1.066,1.028,0.886,7699.154913216002,2.7880221606648203,2.3332655909943716
8778,311,0.932,0.466,0.0,0.0,68.0,0.7000000000000001,0.627,0.33,2.0,1.0,0.0,0.0,4.0,14.0,19.0,5.0,379.0,1.6320000000000001,0.466,0.9530000000000001,0.8300000000000001,0.886,7699.049325430562,3.1569307479224378,2.2460416369359915
17221,311,0.466,0.466,0.0,0.622,238.0,0.6000000000000001,0.363,0.33,1.0,1.0,0.0,1.0,14.0,12.0,11.0,5.0,549.0,1.066,0.466,0.6890000000000001,1.452,0.886,7698.986574619617,2.8263878116343486,2.150327895500726
16581,311,0.466,0.466,0.0,0.622,170.0,0.9,0.198,0.528,1.0,1.0,0.0,1.0,10.0,18.0,6.0,8.0,481.0,1.366,0.466,0.524,1.65,0.886,7698.801520571203,3.0322049861495852,2.246861679389313
16183,311,0.466,0.466,0.0,0.622,153.0,0.25,0.231,1.3860000000000001,1.0,1.0,0.0,1.0,9.0,5.0,7.0,21.0,464.0,0.716,0.466,0.557,2.508,0.886,7698.465312615233,2.358659279778393,2.211092423698384
12977,311,0.466,0.466,0.311,0.0,136.0,1.05,0.198,0.462,1.0,1.0,1.0,0.0,8.0,21.0,6.0,7.0,447.0,1.516,0.466,0.8350000000000001,0.962,0.886,7698.26615276544,3.1351135734072018,2.179379640718563
10007,311,0.932,0.466,0.0,0.0,153.0,0.6000000000000001,0.198,0.99,2.0,1.0,0.0,0.0,9.0,12.0,6.0,15.0,464.0,1.532,0.466,0.524,1.49,0.886,7698.0619065094415,3.174659279778394,2.246861679389313
5739,311,0.932,0.0,0.0,0.622,68.0,0.6000000000000001,0.462,0.726,2.0,0.0,0.0,1.0,4.0,12.0,14.0,11.0,379.0,1.532,0.0,0.788,1.8479999999999999,0.42000000000000004,7698.02137772032,3.056930747922438,2.1622270050761423
13230,311,0.466,0.466,0.311,0.0,170.0,0.2,0.462,0.924,1.0,1.0,1.0,0.0,10.0,4.0,14.0,14.0,481.0,0.666,0.466,1.0990000000000002,1.424,0.886,7698.0055697279995,2.332204986149584,2.362017761601456
14036,311,0.466,0.466,0.311,0.0,238.0,0.55,0.165,0.792,1.0,1.0,1.0,0.0,14.0,11.0,5.0,12.0,549.0,1.016,0.466,0.802,1.292,0.886,7697.966834245248,2.776387811634349,2.166670922693267
15393,311,0.466,0.466,0.0,0.622,102.0,0.30000000000000004,0.198,1.584,1.0,1.0,0.0,1.0,6.0,6.0,6.0,24.0,413.0,0.766,0.466,0.524,2.706,0.886,7697.926276795969,2.3380221606648197,2.246861679389313
9718,311,0.932,0.466,0.0,0.0,136.0,0.35000000000000003,0.66,0.462,2.0,1.0,0.0,0.0,8.0,7.0,20.0,7.0,447.0,1.282,0.466,0.9860000000000001,0.962,0.886,7697.52590962461,2.9011135734072027,2.26951107505071
14227,311,0.466,0.466,0.311,0.0,272.0,0.30000000000000004,0.132,1.056,1.0,1.0,1.0,0.0,16.0,6.0,4.0,16.0,583.0,0.766,0.466,0.769,1.556,0.886,7697.388631456608,2.5734792243767313,2.157176488946684
10498,311,0.932,0.466,0.0,0.0,204.0,0.25,0.495,0.66,2.0,1.0,0.0,0.0,12.0,5.0,15.0,10.0,515.0,1.182,0.466,0.8210000000000001,1.1600000000000001,0.886,7697.183095387841,2.8952963988919667,2.173620365408039
17396,311,0.466,0.466,0.0,0.622,272.0,0.25,0.528,0.33,1.0,1.0,0.0,1.0,16.0,5.0,16.0,5.0,583.0,0.716,0.466,0.8540000000000001,1.452,0.886,7697.118786891777,2.5234792243767314,2.188009742388759
10523,311,0.932,0.466,0.0,0.0,204.0,0.35000000000000003,0.29700000000000004,0.924,2.0,1.0,0.0,0.0,12.0,7.0,9.0,14.0,515.0,1.282,0.466,0.623,1.424,0.886,7697.07240674189,2.995296398891967,2.1668636918138042
5727,311,0.932,0.0,0.0,0.622,68.0,0.55,0.66,0.396,2.0,0.0,0.0,1.0,4.0,11.0,20.0,6.0,379.0,1.4820000000000002,0.0,0.9860000000000001,1.518,0.42000000000000004,7697.038850888641,3.0069307479224374,2.26951107505071
10371,311,0.932,0.466,0.0,0.0,187.0,0.45,0.264,0.924,2.0,1.0,0.0,0.0,11.0,9.0,8.0,14.0,498.0,1.3820000000000001,0.466,0.5900000000000001,1.424,0.886,7696.98139749504,3.0717506925207756,2.184935593220339
5968,311,0.932,0.0,0.0,0.622,85.0,0.45,0.66,0.462,2.0,0.0,0.0,1.0,5.0,9.0,20.0,7.0,396.0,1.3820000000000001,0.0,0.9860000000000001,1.584,0.42000000000000004,7696.850802424321,2.930476454293629,2.26951107505071
6365,311,0.932,0.0,0.0,0.622,119.0,0.15000000000000002,0.528,0.99,2.0,0.0,0.0,1.0,7.0,3.0,16.0,15.0,430.0,1.082,0.0,0.8540000000000001,2.112,0.42000000000000004,7696.433410032641,2.677567867036011,2.188009742388759
17407,311,0.466,0.466,0.0,0.622,272.0,0.30000000000000004,0.462,0.396,1.0,1.0,0.0,1.0,16.0,6.0,14.0,6.0,583.0,0.766,0.466,0.788,1.518,0.886,7696.057002749249,2.5734792243767313,2.1622270050761423
8961,311,0.932,0.466,0.0,0.0,85.0,0.4,0.726,0.462,2.0,1.0,0.0,0.0,5.0,8.0,22.0,7.0,396.0,1.332,0.466,1.052,0.962,0.886,7695.595261728,2.8804764542936283,2.321473460076046
10334,311,0.932,0.466,0.0,0.0,187.0,0.30000000000000004,0.528,0.5940000000000001,2.0,1.0,0.0,0.0,11.0,6.0,16.0,9.0,498.0,1.2320000000000002,0.466,0.8540000000000001,1.094,0.886,7695.564540870144,2.9217506925207757,2.188009742388759
3198,311,0.932,0.0,0.311,0.0,102.0,0.35000000000000003,0.198,1.452,2.0,0.0,1.0,0.0,6.0,7.0,6.0,22.0,413.0,1.282,0.0,0.8350000000000001,1.952,0.42000000000000004,7695.297613785601,2.85402216066482,2.179379640718563
17406,311,0.466,0.466,0.0,0.622,272.0,0.30000000000000004,0.42900000000000005,0.462,1.0,1.0,0.0,1.0,16.0,6.0,13.0,7.0,583.0,0.766,0.466,0.7550000000000001,1.584,0.886,7695.13187122624,2.5734792243767313,2.154222516556292
16432,311,0.466,0.466,0.0,0.622,170.0,0.30000000000000004,0.231,1.254,1.0,1.0,0.0,1.0,10.0,6.0,7.0,19.0,481.0,0.766,0.466,0.557,2.376,0.886,7695.007136135106,2.4322049861495842,2.211092423698384
14,311,1.3980000000000001,0.0,0.0,0.0,68.0,0.1,0.627,1.056,3.0,0.0,0.0,0.0,4.0,2.0,19.0,16.0,379.0,1.4980000000000002,0.0,0.9530000000000001,1.556,0.42000000000000004,7694.97779986336,3.0229307479224383,2.2460416369359915
8999,311,0.932,0.466,0.0,0.0,85.0,0.5,0.6930000000000001,0.396,2.0,1.0,0.0,0.0,5.0,10.0,21.0,6.0,396.0,1.432,0.466,1.0190000000000001,0.896,0.886,7694.898829824,2.980476454293629,2.2947092443572132
8817,311,0.932,0.466,0.0,0.0,68.0,0.8500000000000001,0.528,0.33,2.0,1.0,0.0,0.0,4.0,17.0,16.0,5.0,379.0,1.782,0.466,0.8540000000000001,0.8300000000000001,0.886,7694.852591290083,3.306930747922438,2.188009742388759
3394,311,0.932,0.0,0.311,0.0,119.0,0.2,0.231,1.518,2.0,0.0,1.0,0.0,7.0,4.0,7.0,23.0,430.0,1.1320000000000001,0.0,0.8680000000000001,2.018,0.42000000000000004,7694.67349256832,2.727567867036011,2.1949360368663595
16511,311,0.466,0.466,0.0,0.622,170.0,0.55,0.198,0.99,1.0,1.0,0.0,1.0,10.0,11.0,6.0,15.0,481.0,1.016,0.466,0.524,2.112,0.886,7694.334681537537,2.6822049861495842,2.246861679389313
5985,311,0.932,0.0,0.0,0.622,85.0,0.5,0.5940000000000001,0.528,2.0,0.0,0.0,1.0,5.0,10.0,18.0,8.0,396.0,1.432,0.0,0.9200000000000002,1.65,0.42000000000000004,7694.26186624,2.980476454293629,2.2244869565217393
9820,311,0.932,0.466,0.0,0.0,136.0,0.75,0.198,0.8580000000000001,2.0,1.0,0.0,0.0,8.0,15.0,6.0,13.0,447.0,1.682,0.466,0.524,1.358,0.886,7693.777103350849,3.301113573407202,2.246861679389313
17177,311,0.466,0.466,0.0,0.622,238.0,0.4,0.29700000000000004,0.726,1.0,1.0,0.0,1.0,14.0,8.0,9.0,11.0,549.0,0.8660000000000001,0.466,0.623,1.8479999999999999,0.886,7693.775770778688,2.6263878116343493,2.1668636918138042
10160,311,0.932,0.466,0.0,0.0,170.0,0.4,0.198,1.1880000000000002,2.0,1.0,0.0,0.0,10.0,8.0,6.0,18.0,481.0,1.332,0.466,0.524,1.6880000000000002,0.886,7693.768513148928,2.998204986149584,2.246861679389313
16386,311,0.466,0.466,0.0,0.622,153.0,1.1,0.198,0.33,1.0,1.0,0.0,1.0,9.0,22.0,6.0,5.0,464.0,1.566,0.466,0.524,1.452,0.886,7693.507069129856,3.2086592797783933,2.246861679389313
17392,311,0.466,0.466,0.0,0.622,272.0,0.25,0.396,0.5940000000000001,1.0,1.0,0.0,1.0,16.0,5.0,12.0,9.0,583.0,0.716,0.466,0.722,1.7160000000000002,0.886,7693.490158137345,2.5234792243767314,2.1500715789473683
10660,311,0.932,0.466,0.0,0.0,221.0,0.25,0.363,0.8580000000000001,2.0,1.0,0.0,0.0,13.0,5.0,11.0,13.0,532.0,1.182,0.466,0.6890000000000001,1.358,0.886,7693.412392970929,2.918842105263158,2.150327895500726
10642,311,0.932,0.466,0.0,0.0,221.0,0.2,0.29700000000000004,1.056,2.0,1.0,0.0,0.0,13.0,4.0,9.0,16.0,532.0,1.1320000000000001,0.466,0.623,1.556,0.886,7693.373542321472,2.868842105263158,2.1668636918138042
17052,311,0.466,0.466,0.0,0.622,221.0,0.5,0.264,0.726,1.0,1.0,0.0,1.0,13.0,10.0,8.0,11.0,532.0,0.966,0.466,0.5900000000000001,1.8479999999999999,0.886,7693.294146791041,2.7028421052631577,2.184935593220339
12314,311,0.466,0.466,0.311,0.0,102.0,0.5,0.495,0.726,1.0,1.0,1.0,0.0,6.0,10.0,15.0,11.0,413.0,0.966,0.466,1.1320000000000001,1.226,0.886,7693.065954672,2.53802216066482,2.392018091872792
8763,311,0.932,0.466,0.0,0.0,68.0,0.65,0.66,0.33,2.0,1.0,0.0,0.0,4.0,13.0,20.0,5.0,379.0,1.582,0.466,0.9860000000000001,0.8300000000000001,0.886,7692.98888803472,3.1069307479224375,2.26951107505071
13390,311,0.466,0.466,0.311,0.0,170.0,0.75,0.29700000000000004,0.528,1.0,1.0,1.0,0.0,10.0,15.0,9.0,8.0,481.0,1.216,0.466,0.9340000000000002,1.028,0.886,7692.960475791747,2.882204986149585,2.233384496788009
10507,311,0.932,0.466,0.0,0.0,204.0,0.30000000000000004,0.264,1.056,2.0,1.0,0.0,0.0,12.0,6.0,8.0,16.0,515.0,1.2320000000000002,0.466,0.5900000000000001,1.556,0.886,7692.465414853761,2.9452963988919665,2.184935593220339
3155,311,0.932,0.0,0.311,0.0,102.0,0.25,0.165,1.6500000000000001,2.0,0.0,1.0,0.0,6.0,5.0,5.0,25.0,413.0,1.182,0.0,0.802,2.1500000000000004,0.42000000000000004,7692.152804424001,2.75402216066482,2.166670922693267
5962,311,0.932,0.0,0.0,0.622,85.0,0.45,0.462,0.8580000000000001,2.0,0.0,0.0,1.0,5.0,9.0,14.0,13.0,396.0,1.3820000000000001,0.0,0.788,1.98,0.42000000000000004,7692.091766803201,2.930476454293629,2.1622270050761423
37,311,1.3980000000000001,0.0,0.0,0.0,68.0,0.15000000000000002,0.528,1.1880000000000002,3.0,0.0,0.0,0.0,4.0,3.0,16.0,18.0,379.0,1.548,0.0,0.8540000000000001,1.6880000000000002,0.42000000000000004,7692.088871639041,3.0729307479224377,2.188009742388759
9780,311,0.932,0.466,0.0,0.0,136.0,0.55,0.528,0.462,2.0,1.0,0.0,0.0,8.0,11.0,16.0,7.0,447.0,1.4820000000000002,0.466,0.8540000000000001,0.962,0.886,7691.9628449501115,3.101113573407202,2.188009742388759
5982,311,0.932,0.0,0.0,0.622,85.0,0.5,0.495,0.726,2.0,0.0,0.0,1.0,5.0,10.0,15.0,11.0,396.0,1.432,0.0,0.8210000000000001,1.8479999999999999,0.42000000000000004,7691.84174892544,2.980476454293629,2.173620365408039
14228,311,0.466,0.466,0.311,0.0,272.0,0.30000000000000004,0.165,0.99,1.0,1.0,1.0,0.0,16.0,6.0,5.0,15.0,583.0,0.766,0.466,0.802,1.49,0.886,7691.83784231856,2.5734792243767313,2.166670922693267
17325,311,0.466,0.466,0.0,0.622,255.0,0.45,0.462,0.264,1.0,1.0,0.0,1.0,15.0,9.0,14.0,4.0,566.0,0.916,0.466,0.788,1.3860000000000001,0.886,7691.8093565064955,2.69993351800554,2.1622270050761423
17040,311,0.466,0.466,0.0,0.622,221.0,0.45,0.264,0.792,1.0,1.0,0.0,1.0,13.0,9.0,8.0,12.0,532.0,0.916,0.466,0.5900000000000001,1.9140000000000001,0.886,7691.640605494722,2.652842105263158,2.184935593220339
11992,311,0.466,0.466,0.311,0.0,85.0,0.45,0.528,0.792,1.0,1.0,1.0,0.0,5.0,9.0,16.0,12.0,396.0,0.916,0.466,1.165,1.292,0.886,7691.626242623999,2.464476454293629,2.4231605150214595
17164,311,0.466,0.466,0.0,0.622,238.0,0.35000000000000003,0.29700000000000004,0.792,1.0,1.0,0.0,1.0,14.0,7.0,9.0,12.0,549.0,0.8160000000000001,0.466,0.623,1.9140000000000001,0.886,7691.557185119585,2.576387811634349,2.1668636918138042
5720,311,0.932,0.0,0.0,0.622,68.0,0.55,0.42900000000000005,0.8580000000000001,2.0,0.0,0.0,1.0,4.0,11.0,13.0,13.0,379.0,1.4820000000000002,0.0,0.7550000000000001,1.98,0.42000000000000004,7691.341789032001,3.0069307479224374,2.154222516556292
12920,311,0.466,0.466,0.311,0.0,136.0,0.7000000000000001,0.396,0.528,1.0,1.0,1.0,0.0,8.0,14.0,12.0,8.0,447.0,1.1660000000000001,0.466,1.0330000000000001,1.028,0.886,7691.122816416002,2.7851135734072026,2.305881200387222
17091,311,0.466,0.466,0.0,0.622,221.0,0.7000000000000001,0.29700000000000004,0.396,1.0,1.0,0.0,1.0,13.0,14.0,9.0,6.0,532.0,1.1660000000000001,0.466,0.623,1.518,0.886,7690.973298726611,2.9028421052631583,2.1668636918138042
13398,311,0.466,0.466,0.311,0.0,170.0,0.8,0.264,0.528,1.0,1.0,1.0,0.0,10.0,16.0,8.0,8.0,481.0,1.266,0.466,0.901,1.028,0.886,7690.966247968416,2.9322049861495842,2.2130272142064373
9341,311,0.932,0.466,0.0,0.0,102.0,0.75,0.495,0.396,2.0,1.0,0.0,0.0,6.0,15.0,15.0,6.0,413.0,1.682,0.466,0.8210000000000001,0.896,0.886,7690.472744021506,3.25402216066482,2.173620365408039
17189,311,0.466,0.466,0.0,0.622,238.0,0.45,0.29700000000000004,0.66,1.0,1.0,0.0,1.0,14.0,9.0,9.0,10.0,549.0,0.916,0.466,0.623,1.782,0.886,7690.395351272193,2.6763878116343487,2.1668636918138042
13381,311,0.466,0.466,0.311,0.0,170.0,0.7000000000000001,0.33,0.528,1.0,1.0,1.0,0.0,10.0,14.0,10.0,8.0,481.0,1.1660000000000001,0.466,0.9670000000000001,1.028,0.886,7690.335299674274,2.832204986149585,2.2557758841778695
16944,311,0.466,0.466,0.0,0.622,204.0,0.8,0.264,0.396,1.0,1.0,0.0,1.0,12.0,16.0,8.0,6.0,515.0,1.266,0.466,0.5900000000000001,1.518,0.886,7690.31058456464,2.9792963988919663,2.184935593220339
5928,311,0.932,0.0,0.0,0.622,85.0,0.35000000000000003,0.6930000000000001,0.528,2.0,0.0,0.0,1.0,5.0,7.0,21.0,8.0,396.0,1.282,0.0,1.0190000000000001,1.65,0.42000000000000004,7690.081851999999,2.830476454293629,2.2947092443572132
12048,311,0.466,0.466,0.311,0.0,85.0,0.6000000000000001,0.495,0.66,1.0,1.0,1.0,0.0,5.0,12.0,15.0,10.0,396.0,1.066,0.466,1.1320000000000001,1.1600000000000001,0.886,7689.841211520001,2.6144764542936287,2.392018091872792
17063,311,0.466,0.466,0.0,0.622,221.0,0.55,0.264,0.66,1.0,1.0,0.0,1.0,13.0,11.0,8.0,10.0,532.0,1.016,0.466,0.5900000000000001,1.782,0.886,7689.6452594393595,2.752842105263158,2.184935593220339
14204,311,0.466,0.466,0.311,0.0,272.0,0.2,0.264,0.924,1.0,1.0,1.0,0.0,16.0,4.0,8.0,14.0,583.0,0.666,0.466,0.901,1.424,0.886,7689.491653580929,2.473479224376731,2.2130272142064373
6411,311,0.932,0.0,0.0,0.622,119.0,0.25,0.5940000000000001,0.726,2.0,0.0,0.0,1.0,7.0,5.0,18.0,11.0,430.0,1.182,0.0,0.9200000000000002,1.8479999999999999,0.42000000000000004,7689.174563788801,2.777567867036011,2.2244869565217393
9796,311,0.932,0.466,0.0,0.0,136.0,0.65,0.165,1.056,2.0,1.0,0.0,0.0,8.0,13.0,5.0,16.0,447.0,1.582,0.466,0.49100000000000005,1.556,0.886,7689.136396693023,3.201113573407202,2.2941815071283096
10526,311,0.932,0.466,0.0,0.0,204.0,0.35000000000000003,0.396,0.726,2.0,1.0,0.0,0.0,12.0,7.0,12.0,11.0,515.0,1.282,0.466,0.722,1.226,0.886,7688.996637876769,2.995296398891967,2.1500715789473683
17322,311,0.466,0.466,0.0,0.622,255.0,0.45,0.363,0.462,1.0,1.0,0.0,1.0,15.0,9.0,11.0,7.0,566.0,0.916,0.466,0.6890000000000001,1.584,0.886,7688.897586031873,2.69993351800554,2.150327895500726
2749,311,0.932,0.0,0.311,0.0,68.0,0.6000000000000001,0.29700000000000004,1.056,2.0,0.0,1.0,0.0,4.0,12.0,9.0,16.0,379.0,1.532,0.0,0.9340000000000002,1.556,0.42000000000000004,7688.869841694721,3.056930747922438,2.233384496788009
16155,311,0.466,0.466,0.0,0.622,136.0,1.1500000000000001,0.165,0.396,1.0,1.0,0.0,1.0,8.0,23.0,5.0,6.0,447.0,1.616,0.466,0.49100000000000005,1.518,0.886,7688.612301795938,3.2351135734072027,2.2941815071283096
3417,311,0.932,0.0,0.311,0.0,119.0,0.25,0.29700000000000004,1.32,2.0,0.0,1.0,0.0,7.0,5.0,9.0,20.0,430.0,1.182,0.0,0.9340000000000002,1.82,0.42000000000000004,7688.377215158401,2.777567867036011,2.233384496788009
9475,311,0.932,0.466,0.0,0.0,119.0,0.35000000000000003,0.6930000000000001,0.462,2.0,1.0,0.0,0.0,7.0,7.0,21.0,7.0,430.0,1.282,0.466,1.0190000000000001,0.962,0.886,7687.824564528001,2.8775678670360114,2.2947092443572132
16812,311,0.466,0.466,0.0,0.622,204.0,0.25,0.264,1.122,1.0,1.0,0.0,1.0,12.0,5.0,8.0,17.0,515.0,0.716,0.466,0.5900000000000001,2.244,0.886,7687.551550789122,2.429296398891967,2.184935593220339
10659,311,0.932,0.466,0.0,0.0,221.0,0.25,0.33,0.924,2.0,1.0,0.0,0.0,13.0,5.0,10.0,14.0,532.0,1.182,0.466,0.656,1.424,0.886,7687.379004903936,2.918842105263158,2.155656585365854
16784,311,0.466,0.466,0.0,0.622,187.0,0.9500000000000001,0.264,0.264,1.0,1.0,0.0,1.0,11.0,19.0,8.0,4.0,498.0,1.4160000000000001,0.466,0.5900000000000001,1.3860000000000001,0.886,7687.360375569283,3.105750692520776,2.184935593220339
36,311,1.3980000000000001,0.0,0.0,0.0,68.0,0.15000000000000002,0.495,1.254,3.0,0.0,0.0,0.0,4.0,3.0,15.0,19.0,379.0,1.548,0.0,0.8210000000000001,1.754,0.42000000000000004,7687.306425511679,3.0729307479224377,2.173620365408039
15910,311,0.466,0.466,0.0,0.622,136.0,0.2,0.231,1.518,1.0,1.0,0.0,1.0,8.0,4.0,7.0,23.0,447.0,0.666,0.466,0.557,2.64,0.886,7687.197131858561,2.285113573407202,2.211092423698384
10203,311,0.932,0.466,0.0,0.0,170.0,0.55,0.231,0.924,2.0,1.0,0.0,0.0,10.0,11.0,7.0,14.0,481.0,1.4820000000000002,0.466,0.557,1.424,0.886,7687.105977163392,3.1482049861495844,2.211092423698384
16951,311,0.466,0.466,0.0,0.622,204.0,0.8500000000000001,0.29700000000000004,0.264,1.0,1.0,0.0,1.0,12.0,17.0,9.0,4.0,515.0,1.316,0.466,0.623,1.3860000000000001,0.886,7686.788370961217,3.029296398891967,2.1668636918138042
3416,311,0.932,0.0,0.311,0.0,119.0,0.25,0.264,1.3860000000000001,2.0,0.0,1.0,0.0,7.0,5.0,8.0,21.0,430.0,1.182,0.0,0.901,1.8860000000000001,0.42000000000000004,7686.685696992479,2.777567867036011,2.2130272142064373
6197,311,0.932,0.0,0.0,0.622,102.0,0.35000000000000003,0.66,0.528,2.0,0.0,0.0,1.0,6.0,7.0,20.0,8.0,413.0,1.282,0.0,0.9860000000000001,1.65,0.42000000000000004,7686.460919592001,2.85402216066482,2.26951107505071
9832,311,0.932,0.466,0.0,0.0,136.0,0.8,0.264,0.66,2.0,1.0,0.0,0.0,8.0,16.0,8.0,10.0,447.0,1.7320000000000002,0.466,0.5900000000000001,1.1600000000000001,0.886,7686.2280459136,3.351113573407202,2.184935593220339
8828,311,0.932,0.466,0.0,0.0,68.0,0.9,0.495,0.33,2.0,1.0,0.0,0.0,4.0,18.0,15.0,5.0,379.0,1.832,0.466,0.8210000000000001,0.8300000000000001,0.886,7685.99433113392,3.3569307479224375,2.173620365408039
10375,311,0.932,0.466,0.0,0.0,187.0,0.45,0.396,0.66,2.0,1.0,0.0,0.0,11.0,9.0,12.0,10.0,498.0,1.3820000000000001,0.466,0.722,1.1600000000000001,0.886,7685.938862666881,3.0717506925207756,2.1500715789473683
2947,311,0.932,0.0,0.311,0.0,85.0,0.4,0.132,1.584,2.0,0.0,1.0,0.0,5.0,8.0,4.0,24.0,396.0,1.332,0.0,0.769,2.084,0.42000000000000004,7685.933622449278,2.8804764542936283,2.157176488946684
2991,311,0.932,0.0,0.311,0.0,85.0,0.5,0.29700000000000004,1.122,2.0,0.0,1.0,0.0,5.0,10.0,9.0,17.0,396.0,1.432,0.0,0.9340000000000002,1.622,0.42000000000000004,7684.93585860864,2.980476454293629,2.233384496788009
16056,311,0.466,0.466,0.0,0.622,136.0,0.6000000000000001,0.165,1.122,1.0,1.0,0.0,1.0,8.0,12.0,5.0,17.0,447.0,1.066,0.466,0.49100000000000005,2.244,0.886,7684.821072200289,2.685113573407202,2.2941815071283096
17027,311,0.466,0.466,0.0,0.622,221.0,0.4,0.264,0.8580000000000001,1.0,1.0,0.0,1.0,13.0,8.0,8.0,13.0,532.0,0.8660000000000001,0.466,0.5900000000000001,1.98,0.886,7684.684635550401,2.602842105263158,2.184935593220339
10032,311,0.932,0.466,0.0,0.0,153.0,0.7000000000000001,0.264,0.726,2.0,1.0,0.0,0.0,9.0,14.0,8.0,11.0,464.0,1.6320000000000001,0.466,0.5900000000000001,1.226,0.886,7684.506350008961,3.2746592797783936,2.184935593220339
16355,311,0.466,0.466,0.0,0.622,153.0,0.8500000000000001,0.165,0.726,1.0,1.0,0.0,1.0,9.0,17.0,5.0,11.0,464.0,1.316,0.466,0.49100000000000005,1.8479999999999999,0.886,7684.371147527297,2.9586592797783933,2.2941815071283096
13405,311,0.466,0.466,0.311,0.0,170.0,0.8500000000000001,0.231,0.528,1.0,1.0,1.0,0.0,10.0,17.0,7.0,8.0,481.0,1.316,0.466,0.8680000000000001,1.028,0.886,7684.352616204289,2.9822049861495845,2.1949360368663595
